App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Revenue Estimate,Review Engagement,Install Group,Rating Class
Super Health Space 2024,Social,3.8,16,90.3,500,Free,0.0,Adults only 18+,Family;Creativity,20-05-2026,5.3.72,0.0,0.032,Low,Good
Super Instagram,Entertainment,4.0,4,148.8,100,Paid,0.99,Adults only 18+,Entertainment,03-12-2025,11.11.85,99.0,0.04,Low,Good
Super Instagram 2025,Photography,3.6,140,105.1,5000,Free,0.0,Everyone,Photography,20-10-2025,1.13.26,0.0,0.028,Low,Good
Super Instagram AI,Social,4.6,24,78.5,1000,Free,0.0,Everyone,Artificial Intelligence,04-03-2025,7.14.55,0.0,0.024,Low,Excellent
Super Instagram Go,Finance,3.7,5,52.8,10,Free,0.0,Everyone,Finance,27-08-2025,8.3.48,0.0,0.5,Low,Good
Super Instagram Online,Music,4.0,88,120.6,5000,Free,0.0,Everyone,Tools;Creativity,16-03-2026,6.12.62,0.0,0.0176,Low,Good
Super Instagram Plus,Music,4.7,40,13.7,1000,Free,0.0,Everyone,Tools,01-09-2024,1.16.41,0.0,0.04,Low,Excellent
Super Instagram Pro,Social,4.4,15,90.05,500,Free,0.0,Everyone,Social,22-12-2025,Varies with device,0.0,0.03,Low,Good
Super Learn,Music,3.5,36955,73.6,1000000,Free,0.0,Everyone,Tools;Creativity,10-02-2025,5.16.34,0.0,0.036955,High,Average
Super Learn 3D,Social,3.5,41,37.8,1000,Free,0.0,Everyone,Family,05-12-2024,12.1.58,0.0,0.041,Low,Average
Super Learn Online,House_And_Home,4.0,3,70.4,50,Free,0.0,Everyone,House And Home,27-10-2023,7.17.0,0.0,0.06,Low,Good
Super Learn Space,Social,5.0,12,90.05,500,Free,0.0,Everyone,Artificial Intelligence,15-12-2022,Varies with device,0.0,0.024,Low,Excellent
Super Maker,Communication,4.6,3874,89.5,100000,Free,0.0,Everyone,Communication;Creativity,12-04-2025,7.20.52,0.0,0.03874,Medium,Excellent
Super Maker 3D 2025,Communication,4.0,0,45.4,10,Free,0.0,Everyone,Communication,26-12-2025,2.7.100,0.0,0.0,Low,Good
Super Maker Go 2024,Video_Players,4.2,2,250.7,10,Free,0.0,Everyone,Video Players,08-08-2023,8.20.62,0.0,0.2,Low,Good
Super Maker Now,Food_And_Drink,3.95,0,149.3,50,Free,0.0,Teen,Food And Drink,04-01-2026,4.20.73,0.0,0.0,Low,Good
Super Maker Online,Weather,4.4,5,27.3,50,Free,0.0,Everyone,Weather,12-12-2025,7.19.58,0.0,0.1,Low,Good
Super Maker Space,Game,4.3,1,1025.2,10,Free,0.0,Teen,Game;Simulation,25-10-2023,1.5.19,0.0,0.1,Low,Good
Super Pay,Video_Players,3.3,2441,219.3,50000,Free,0.0,Everyone,Video Players,12-11-2023,5.4.11,0.0,0.04882,Medium,Average
Super Pay 2026,Music,4.0,4,42.5,100,Free,0.0,Teen,Tools;Creativity,06-12-2024,5.5.43,0.0,0.04,Low,Good
Super Pay Hub,Books_And_Reference,4.6,453,56.4,50000,Free,0.0,Everyone,Books And Reference,11-01-2025,6.13.79,0.0,0.00906,Medium,Excellent
Super Pay Premium,Game,3.5,27,599.2,1000,Free,0.0,Everyone,Game;Shooter,29-08-2024,5.20.67,0.0,0.027,Low,Average
Super Pay Space,Sports,4.7,5,146.1,50,Free,0.0,Everyone,Sports,13-06-2026,12.4.6,0.0,0.1,Low,Excellent
Super Pay Space 2024,Productivity,4.0,1,114.1,100,Free,0.0,Everyone,Productivity,10-05-2026,9.8.36,0.0,0.01,Low,Good
Super Player,Social,3.9,188,103.4,10000,Free,0.0,Teen,Family;Creativity,30-03-2025,6.3.21,0.0,0.0188,Low,Good
Super Player 3D,Virtual_Reality,4.0,4,211.0,500,Free,0.0,Everyone,Virtual Reality,25-01-2026,1.14.54,0.0,0.008,Low,Good
Super Player AI,Maps_And_Navigation,3.8,491104,96.7,10000000,Free,0.0,Everyone,Maps And Navigation;Creativity,30-11-2024,13.12.84,0.0,0.0491104,Very High,Good
Super Player Now,Productivity,4.0,2,83.5,50,Free,0.0,Everyone,Productivity,13-11-2025,11.17.14,0.0,0.04,Low,Good
Super Player Space,Social,3.6,15,61.0,1000,Free,0.0,Everyone,Family,10-06-2023,1.18.83,0.0,0.015,Low,Good
Super SnapChat,Productivity,4.5,787,56.8,50000,Free,0.0,Everyone,Productivity,20-11-2025,11.16.21,0.0,0.01574,Medium,Good
Super Spotify,Productivity,4.0,0,48.2,10,Free,0.0,Teen,Productivity,31-12-2025,6.13.87,0.0,0.0,Low,Good
Super Strike,Social,3.2,27375,143.4,1000000,Free,0.0,Everyone,Artificial Intelligence,21-05-2024,9.10.57,0.0,0.027375,High,Average
Super Strike 2025,Productivity,4.0,2,18.6,100,Free,0.0,Everyone,Productivity;Creativity,13-07-2025,6.0.100,0.0,0.02,Low,Good
Super Strike AI,Weather,4.5,5,135.8,50,Free,0.0,Everyone,Weather,15-08-2025,10.8.19,0.0,0.1,Low,Good
Super Strike Max,Social,4.4,187,14.3,10000,Free,0.0,Adults only 18+,Family,11-02-2024,11.3.54,0.0,0.0187,Low,Good
Super Strike Pro,Food_And_Drink,4.0,16,133.2,500,Free,0.0,Everyone,Food And Drink,08-01-2026,10.12.63,0.0,0.032,Low,Good
Super Strike Space,Productivity,3.2,238,52.5,5000,Free,0.0,Everyone,Productivity;Creativity,05-04-2026,8.15.71,0.0,0.0476,Low,Average
Super Strike Space 2026,Game,2.9,5,90.05,100,Free,0.0,Everyone,Game;Shooter,23-11-2024,Varies with device,0.0,0.05,Low,Average
Super Telegram,Music,3.9,4483,58.8,500000,Free,0.0,Teen,Tools,26-07-2025,7.19.83,0.0,0.008966,High,Good
Super Telegram 2023,Music,3.3,9,60.9,500,Free,0.0,Everyone 10+,Tools,18-08-2025,7.11.79,0.0,0.018,Low,Average
Super Telegram 2026,Virtual_Reality,3.2,3436,257.0,500000,Free,0.0,Everyone,Virtual Reality,31-07-2025,10.4.29,0.0,0.006872,High,Average
Super Telegram AI,Social,4.4,13892,6.4,500000,Free,0.0,Everyone,Artificial Intelligence;Creativity,11-06-2026,12.9.35,0.0,0.027784,High,Good
Super Telegram Premium,Social,4.3,0,144.5,10,Free,0.0,Everyone,Artificial Intelligence,21-10-2024,2.16.100,0.0,0.0,Low,Good
Super Telegram Pro,Social,4.0,4,103.4,100,Free,0.0,Everyone,Family,28-10-2025,14.0.1,0.0,0.04,Low,Good
Super Tracker,Social,3.5,10175,140.0,500000,Free,0.0,Everyone,Family;Creativity,14-03-2023,15.13.37,0.0,0.02035,High,Average
Super Tracker Online,Music,3.3,3124,54.6,100000,Free,0.0,Everyone 10+,Tools,18-12-2025,4.11.85,0.0,0.03124,Medium,Average
Super Tracker Premium,Game,4.3,200,1275.3,10000,Free,0.0,Everyone,Game;Action,05-02-2026,14.11.3,0.0,0.02,Low,Good
Super VPN,Productivity,4.1,803,59.2,50000,Free,0.0,Teen,Productivity,20-06-2026,11.6.30,0.0,0.01606,Medium,Good
Super VPN 2023,Libraries_And_Demo,3.95,1,108.9,100,Paid,1.99,Everyone,Libraries And Demo,09-06-2024,12.19.28,199.0,0.01,Low,Good
Super VPN 2026,Game,3.9,50,90.05,10000,Free,0.0,Everyone,Game;Simulation,20-05-2025,Varies with device,0.0,0.005,Low,Good
Super VPN 3D,Health_And_Fitness,3.4,46,45.2,1000,Free,0.0,Everyone,Health And Fitness,28-09-2025,13.8.64,0.0,0.046,Low,Average
Super VPN Pro,Game,4.8,30,343.6,1000,Free,0.0,Everyone,Game;Card,12-04-2026,2.15.27,0.0,0.03,Low,Excellent
Super VPN Space,Social,2.8,5,116.7,500,Free,0.0,Everyone 10+,Family;Creativity,20-03-2025,14.9.3,0.0,0.01,Low,Average
Super Wallet,Social,4.5,20,132.8,500,Free,0.0,Everyone,Medical,22-05-2026,14.1.22,0.0,0.04,Low,Good
Super Wallet 2023,Communication,3.6,381,90.05,10000,Free,0.0,Everyone,Communication;Creativity,24-06-2026,Varies with device,0.0,0.0381,Low,Good
Super Wallet App,Game,4.3,4,90.05,100,Free,0.0,Teen,Game;Board,22-06-2024,Varies with device,0.0,0.04,Low,Good
Super Wallet Hub 2025,Social,4.5,395,39.8,50000,Free,0.0,Everyone,Family;Creativity,24-02-2025,11.10.15,0.0,0.0079,Medium,Good
Super WhatsApp Messenger,Food_And_Drink,3.95,4,48.1,50,Free,0.0,Everyone,Food And Drink;Creativity,19-06-2025,11.4.14,0.0,0.08,Low,Good
Telegram,Social,3.9,2432119,187.4,100000000,Free,0.0,Everyone,Art And Design,28-06-2026,12.2.16,0.0,0.02432119,Very High,Good
Telegram 2023,Music,4.3,1012,141.3,100000,Paid,1.99,Everyone,Tools,25-11-2025,12.9.56,199000.0,0.01012,Medium,Good
Telegram 2024,Music,4.3,17,148.0,1000,Free,0.0,Everyone,Tools,02-03-2026,9.12.59,0.0,0.017,Low,Good
Telegram 2025,Events,3.9,427,58.1,10000,Free,0.0,Everyone,Events,11-10-2022,6.16.61,0.0,0.0427,Low,Good
Telegram 2026,Social,5.0,32302,90.05,1000000,Free,0.0,Everyone,Social,26-03-2026,Varies with device,0.0,0.032302,High,Excellent
Telegram 3D,Game,5.0,1536,1904.7,100000,Free,0.0,Teen,Game;Simulation,19-06-2026,7.1.44,0.0,0.01536,Medium,Excellent
Telegram 3D 2024,Finance,4.0,3,57.6,50,Free,0.0,Everyone,Finance,15-01-2024,3.6.0,0.0,0.06,Low,Good
Telegram 3D 2025,Social,5.0,5,132.5,10,Free,0.0,Everyone,Artificial Intelligence,18-03-2024,9.17.19,0.0,0.5,Low,Excellent
Telegram 3D 2026,Social,4.2,24,31.9,1000,Free,0.0,Everyone 10+,Family,22-05-2026,7.0.66,0.0,0.024,Low,Good
Telegram AI,Weather,4.5,2081,100.9,100000,Free,0.0,Everyone,Weather,31-01-2025,7.17.38,0.0,0.02081,Medium,Good
Telegram AI 2023,Game,4.3,3,90.05,100,Free,0.0,Everyone,Game;RPG,22-09-2025,Varies with device,0.0,0.03,Low,Good
Telegram App,Productivity,3.3,45,90.05,1000,Free,0.0,Mature 17+,Productivity,28-03-2026,Varies with device,0.0,0.045,Low,Average
Telegram App 2023_2950,Social,4.0,0,62.9,50,Free,0.0,Everyone,Family;Creativity,26-10-2025,12.16.51,0.0,0.0,Low,Good
Telegram App 2025,Web3_And_Crypto,2.8,603,119.8,50000,Free,0.0,Mature 17+,Web3 And Crypto,23-06-2026,6.3.54,0.0,0.01206,Medium,Average
Telegram App 2026,Social,4.2,106,73.0,5000,Free,0.0,Everyone,Artificial Intelligence,21-05-2024,11.5.98,0.0,0.0212,Low,Good
Telegram Go,Sports,3.9,22647,130.8,500000,Paid,4.99,Everyone,Sports,10-10-2021,1.15.33,2495000.0,0.045294,High,Good
Telegram Go 2023,Music,4.0,1,141.3,10,Free,0.0,Everyone,Tools,06-02-2025,8.13.35,0.0,0.1,Low,Good
Telegram Hub,Social,3.8,14082,96.2,500000,Free,0.0,Everyone,Family,28-08-2025,6.14.67,0.0,0.028164,High,Good
Telegram Hub 2026,Social,4.7,5,52.5,100,Free,0.0,Mature 17+,Social,25-12-2024,15.14.60,0.0,0.05,Low,Excellent
Telegram Max,Productivity,4.6,1784,26.5,50000,Free,0.0,Everyone,Productivity,18-02-2024,14.2.5,0.0,0.03568,Medium,Excellent
Telegram Max 2023,Social,3.2,241,19.2,5000,Free,0.0,Everyone,Family,12-12-2023,10.9.15,0.0,0.0482,Low,Average
Telegram Now,Events,3.6,12744,75.0,500000,Free,0.0,Everyone,Events,23-09-2024,6.2.38,0.0,0.025488,High,Good
Telegram Now 2024_1762,Game,4.3,0,828.8,10,Free,0.0,Everyone,Game;Simulation,11-04-2025,7.8.85,0.0,0.0,Low,Good
Telegram Now 2026,Finance,4.0,1,55.9,10,Free,0.0,Everyone,Finance;Creativity,06-05-2026,8.9.70,0.0,0.1,Low,Good
Telegram Now_701,Finance,4.0,0,61.1,100,Free,0.0,Everyone,Finance,12-12-2025,12.15.77,0.0,0.0,Low,Good
Telegram Online,Music,3.5,16733,140.6,500000,Free,0.0,Everyone,Tools;Creativity,23-09-2025,1.10.62,0.0,0.033466,High,Average
Telegram Online 2024,Social,3.9,19,82.3,500,Free,0.0,Everyone 10+,Family,28-04-2022,9.13.74,0.0,0.038,Low,Good
Telegram Plus,Social,4.6,33708,133.7,1000000,Free,0.0,Teen,Education,22-02-2024,15.17.71,0.0,0.033708,High,Excellent
Telegram Plus 2024,Social,3.5,5,75.3,100,Free,0.0,Everyone,Art And Design,10-03-2026,14.17.23,0.0,0.05,Low,Average
Telegram Premium,Social,4.9,1494,90.05,100000,Free,0.0,Everyone,Artificial Intelligence,05-05-2026,Varies with device,0.0,0.01494,Medium,Excellent
Telegram Premium 2023,Web3_And_Crypto,3.5,272,90.05,10000,Free,0.0,Mature 17+,Web3 And Crypto;Creativity,15-08-2024,Varies with device,0.0,0.0272,Low,Average
Telegram Pro,Social,3.8,9313,61.9,1000000,Free,0.0,Mature 17+,Family,15-09-2025,5.11.44,0.0,0.009313,High,Good
Telegram Pro 2024,Virtual_Reality,4.0,0,286.7,50,Free,0.0,Everyone,Virtual Reality,21-06-2024,15.19.58,0.0,0.0,Low,Good
Telegram Pro 2026,Finance,3.6,5,83.0,50,Free,0.0,Everyone 10+,Finance,25-06-2025,8.18.27,0.0,0.1,Low,Good
Telegram Space,Productivity,5.0,43623,28.1,1000000,Free,0.0,Everyone,Productivity,11-05-2026,1.18.75,0.0,0.043623,High,Excellent
Telegram Space 2025,Social,4.6,17,39.7,500,Free,0.0,Everyone,Family,19-01-2026,4.11.97,0.0,0.034,Low,Excellent
Telegram_1166,Game,4.6,102,1471.4,5000,Free,0.0,Everyone,Game;Card,10-03-2026,5.8.91,0.0,0.0204,Low,Excellent
Telegram_2595,Game,4.3,3,90.05,50,Free,0.0,Teen,Game;Puzzle,11-04-2025,Varies with device,0.0,0.06,Low,Good
Telegram_6326,Music,4.5,24,96.9,500,Free,0.0,Everyone,Tools,20-01-2026,2.10.65,0.0,0.048,Low,Good
Telegram_8842,Game,4.3,1,948.6,100,Free,0.0,Everyone,Game;Card,04-01-2026,9.19.21,0.0,0.01,Low,Good
TikTok,Social,4.2,1428040,80.1,100000000,Free,0.0,Teen,Medical,01-02-2026,3.1.10,0.0,0.0142804,Very High,Good
Tracker,Music,2.9,360830,24.1,10000000,Free,0.0,Everyone 10+,Tools,17-06-2025,2.11.33,0.0,0.036083,Very High,Average
Tracker 2023,Sports,4.8,241,58.0,5000,Paid,2.99,Everyone,Sports,19-02-2026,10.1.86,14950.000000000002,0.0482,Low,Excellent
Tracker 2024,Entertainment,4.9,20,73.7,500,Free,0.0,Mature 17+,Entertainment,31-03-2026,2.2.36,0.0,0.04,Low,Excellent
Tracker 2025,Maps_And_Navigation,4.7,83749,63.7,5000000,Free,0.0,Teen,Maps And Navigation,30-11-2025,2.13.91,0.0,0.0167498,Very High,Excellent
Tracker 2026,Game,4.6,1473778,400.1,50000000,Free,0.0,Everyone,Game;Board,23-08-2025,11.11.52,0.0,0.02947556,Very High,Excellent
Tracker 2026_6524,Social,5.0,35,21.3,1000,Free,0.0,Everyone,Family,13-09-2025,5.8.93,0.0,0.035,Low,Excellent
Tracker 3D,Entertainment,3.6,984,49.5,50000,Free,0.0,Everyone,Entertainment;Creativity,20-02-2025,2.4.3,0.0,0.01968,Medium,Good
Tracker 3D 2024,Productivity,4.0,1,32.5,50,Free,0.0,Mature 17+,Productivity,21-06-2025,3.0.84,0.0,0.02,Low,Good
Tracker App,Music,3.9,4776,135.0,500000,Free,0.0,Everyone,Tools;Creativity,07-06-2026,8.13.77,0.0,0.009552,High,Good
Tracker Go,Social,3.3,2918,144.9,100000,Free,0.0,Everyone,Social,22-02-2026,14.2.69,0.0,0.02918,Medium,Average
Tracker Go 2026,Personalization,4.0,3,90.05,100,Free,0.0,Everyone,Personalization,22-11-2025,Varies with device,0.0,0.03,Low,Good
Tracker Hub,Social,4.1,4355,125.9,100000,Free,0.0,Everyone,Family,07-03-2025,5.1.75,0.0,0.04355,Medium,Good
Tracker Hub 2025,Finance,4.1,22,149.7,1000,Free,0.0,Everyone,Finance,26-01-2026,10.4.96,0.0,0.022,Low,Good
Tracker Max,Social,4.0,186,9.6,5000,Free,0.0,Everyone,Family,06-05-2024,2.14.44,0.0,0.0372,Low,Good
Tracker Max 2025,Social,4.3,118,130.4,5000,Free,0.0,Everyone 10+,Family;Creativity,09-06-2026,9.5.11,0.0,0.0236,Low,Good
Tracker Now,Productivity,4.2,1376,71.3,50000,Free,0.0,Everyone,Productivity,14-10-2025,1.9.83,0.0,0.02752,Medium,Good
Tracker Now 2023,Social,4.0,4,73.5,50,Free,0.0,Everyone,Family,24-08-2024,15.17.56,0.0,0.08,Low,Good
Tracker Now 2025,Social,4.3,3,42.2,500,Free,0.0,Everyone 10+,Artificial Intelligence,25-05-2026,7.3.24,0.0,0.006,Low,Good
Tracker Online,Game,5.0,999,1095.3,50000,Free,0.0,Everyone,Game;Simulation,27-01-2026,13.14.7,0.0,0.01998,Medium,Excellent
Tracker Online_3913,Music,3.9,32,139.3,1000,Free,0.0,Teen,Tools,12-01-2025,12.7.43,0.0,0.032,Low,Good
Tracker Plus,Social,4.2,203,117.5,10000,Free,0.0,Teen,Artificial Intelligence,25-01-2023,5.13.51,0.0,0.0203,Low,Good
Tracker Plus 2025,Game,3.8,19,1890.5,500,Free,0.0,Everyone,Game;Casual,23-05-2026,9.10.87,0.0,0.038,Low,Good
Tracker Premium,Social,4.3,2483,130.6,100000,Paid,2.99,Everyone,Artificial Intelligence,01-05-2026,11.0.5,299000.0,0.02483,Medium,Good
Tracker Premium 2023,Web3_And_Crypto,4.1,4,112.7,100,Free,0.0,Mature 17+,Web3 And Crypto,29-12-2025,4.6.47,0.0,0.04,Low,Good
Tracker Premium 2024,Game,4.3,1,90.05,50,Free,0.0,Teen,Game;Card,02-02-2026,Varies with device,0.0,0.02,Low,Good
Tracker Premium_4624,Personalization,4.0,0,11.7,50,Free,0.0,Everyone,Personalization,14-11-2025,10.9.83,0.0,0.0,Low,Good
Tracker Pro,Maps_And_Navigation,4.3,3869,60.0,500000,Free,0.0,Everyone,Maps And Navigation,03-05-2025,10.15.55,0.0,0.007738,High,Good
Tracker Space,Auto_And_Vehicles,3.3,3794,125.2,100000,Free,0.0,Everyone,Auto And Vehicles,06-08-2025,10.20.0,0.0,0.03794,Medium,Average
Tracker Space 2025,Shopping,4.1,0,94.9,10,Free,0.0,Everyone,Shopping,18-08-2025,5.6.11,0.0,0.0,Low,Good
Tracker_2275,Game,4.9,2882,90.05,100000,Free,0.0,Mature 17+,Game;Puzzle,06-07-2024,Varies with device,0.0,0.02882,Medium,Excellent
Tracker_3685,Game,4.3,1,90.05,50,Free,0.0,Everyone,Game;Card,28-04-2026,Varies with device,0.0,0.02,Low,Good
Tracker_5838,Social,3.9,1,90.05,50,Free,0.0,Everyone 10+,Social;Creativity,23-01-2026,Varies with device,0.0,0.02,Low,Good
Ultra Browser,Game,4.3,11321,90.05,1000000,Free,0.0,Teen,Game;Puzzle,29-07-2025,Varies with device,0.0,0.011321,High,Good
Ultra Browser 3D,Productivity,4.0,1,39.5,50,Free,0.0,Everyone,Productivity,22-03-2025,10.0.40,0.0,0.02,Low,Good
Ultra Browser 3D 2024,Music,4.6,19,29.8,1000,Free,0.0,Mature 17+,Tools;Creativity,22-12-2025,9.2.59,0.0,0.019,Low,Excellent
Ultra Browser Hub,Social,4.8,20,6.5,500,Free,0.0,Teen,Medical,21-04-2026,1.13.80,0.0,0.04,Low,Excellent
Ultra Browser Max,Social,3.9,0,109.8,10,Free,0.0,Everyone,Social,28-06-2024,6.8.33,0.0,0.0,Low,Good
Ultra Browser Online,Music,4.0,0,75.4,50,Free,0.0,Everyone,Tools,22-05-2026,6.1.92,0.0,0.0,Low,Good
Ultra Browser Pro,Photography,3.9,3,76.6,500,Free,0.0,Everyone,Photography;Creativity,08-01-2025,2.14.92,0.0,0.006,Low,Good
Ultra Chat,Social,3.1,302854,111.2,10000000,Free,0.0,Everyone,Social;Creativity,27-03-2025,7.17.65,0.0,0.0302854,Very High,Average
Ultra Chat 2023,Communication,3.1,22,12.9,500,Free,0.0,Everyone,Communication;Creativity,16-01-2025,6.13.60,0.0,0.044,Low,Average
Ultra Chat 3D,Finance,4.0,1,80.8,50,Free,0.0,Everyone,Finance,27-02-2026,12.4.35,0.0,0.02,Low,Good
Ultra Chat Hub,Social,4.3,1,90.05,10,Free,0.0,Everyone,Artificial Intelligence,19-07-2025,Varies with device,0.0,0.1,Low,Good
Ultra Chat Premium,Social,4.0,4,71.5,50,Free,0.0,Everyone,Family,01-05-2025,10.12.14,0.0,0.08,Low,Good
Ultra Connect,Music,5.0,21,49.1,500,Free,0.0,Everyone,Tools;Creativity,07-02-2026,4.7.70,0.0,0.042,Low,Excellent
Ultra Connect Online,Finance,4.0,2,40.5,10,Free,0.0,Everyone,Finance;Creativity,29-10-2025,7.3.100,0.0,0.2,Low,Good
Ultra Connect Premium,Social,4.8,5,111.3,100,Free,0.0,Everyone,Education,06-05-2026,3.8.38,0.0,0.05,Low,Excellent
Ultra Connect Space,Food_And_Drink,3.6,5,67.4,10,Free,0.0,Everyone,Food And Drink,21-06-2026,8.5.62,0.0,0.5,Low,Good
Ultra Craft,News_And_Magazines,4.0,1530,22.6,100000,Free,0.0,Everyone,News And Magazines,28-03-2022,15.13.39,0.0,0.0153,Medium,Good
Ultra Craft Max 2023,Game,4.7,112,1693.0,5000,Free,0.0,Everyone,Game;RPG,06-04-2026,12.13.59,0.0,0.0224,Low,Excellent
Ultra Craft Online,Finance,4.0,4,124.7,100,Free,0.0,Everyone,Finance,13-12-2024,11.20.81,0.0,0.04,Low,Good
Ultra Craft Plus 2025,Finance,4.0,2,148.7,100,Free,0.0,Everyone,Finance,30-03-2026,4.0.37,0.0,0.02,Low,Good
Ultra Craft Pro,Social,4.3,1,114.4,10,Free,0.0,Everyone,Artificial Intelligence,16-03-2026,14.4.4,0.0,0.1,Low,Good
Ultra Craft Space,Social,4.4,29,88.0,1000,Free,0.0,Mature 17+,Artificial Intelligence,26-03-2025,5.16.11,0.0,0.029,Low,Good
Ultra Dash,Social,4.2,43,74.3,1000,Free,0.0,Everyone,Artificial Intelligence,21-03-2026,6.7.7,0.0,0.043,Low,Good
Ultra Dash 3D,Entertainment,4.0,2,14.5,100,Free,0.0,Everyone,Entertainment,12-09-2024,11.2.48,0.0,0.02,Low,Good
Ultra Dash AI,Entertainment,4.0,0,147.3,10,Paid,2.99,Everyone 10+,Entertainment,24-05-2025,10.7.5,29.900000000000002,0.0,Low,Good
Ultra Dash Go,Social,4.9,223,90.05,5000,Free,0.0,Everyone,Family;Creativity,15-05-2026,Varies with device,0.0,0.0446,Low,Excellent
Ultra Dash Now,Game,4.5,23,911.0,500,Free,0.0,Everyone,Game;Strategy,31-05-2026,2.2.63,0.0,0.046,Low,Good
Ultra Dash Online,Game,4.3,3,1942.7,50,Free,0.0,Everyone,Game;Casual,14-02-2026,4.15.54,0.0,0.06,Low,Good
Ultra Dash Premium,Social,4.0,0,63.8,10,Free,0.0,Everyone 10+,Family,15-04-2024,10.11.68,0.0,0.0,Low,Good
Ultra Dash Space,Game,4.3,3,969.0,10,Free,0.0,Everyone 10+,Game;Shooter,18-04-2026,10.11.32,0.0,0.3,Low,Good
Ultra Drive,Libraries_And_Demo,4.8,358601,31.9,10000000,Free,0.0,Everyone 10+,Libraries And Demo,18-03-2026,1.14.84,0.0,0.0358601,Very High,Excellent
Ultra Drive 3D,Productivity,3.5,45,90.05,1000,Free,0.0,Everyone,Productivity;Creativity,27-05-2025,Varies with device,0.0,0.045,Low,Average
Ultra Drive Max,Social,5.0,8,88.8,500,Free,0.0,Everyone,Social,23-10-2025,6.9.32,0.0,0.016,Low,Excellent
Ultra Drive Now,Social,3.6,1305,128.6,100000,Free,0.0,Everyone,Artificial Intelligence,11-09-2025,9.19.59,0.0,0.01305,Medium,Good
Ultra Drive Online,Sports,3.9,2954,90.05,100000,Free,0.0,Everyone,Sports,05-08-2025,Varies with device,0.0,0.02954,Medium,Good
Ultra Drive Premium,Social,4.0,4,133.9,500,Free,0.0,Everyone,Family,04-10-2024,14.13.1,0.0,0.008,Low,Good
Ultra Editor,Productivity,4.8,232,92.3,5000,Free,0.0,Everyone,Productivity,28-04-2026,13.5.78,0.0,0.0464,Low,Excellent
Ultra Editor 2024,Game,3.0,3209,90.05,100000,Free,0.0,Everyone,Game;Shooter,03-03-2026,Varies with device,0.0,0.03209,Medium,Average
Ultra Editor 3D,Social,4.0,11,24.1,500,Free,0.0,Everyone,Artificial Intelligence,02-04-2026,10.8.48,0.0,0.022,Low,Good
Ultra Editor App 2025,Social,3.3,5,37.1,50,Free,0.0,Everyone,Family,07-10-2023,6.17.97,0.0,0.1,Low,Average
Ultra Editor Premium,Social,3.4,5,92.3,500,Free,0.0,Everyone,Family;Creativity,21-07-2025,13.20.63,0.0,0.01,Low,Average
Ultra Fit,Game,4.3,3,1990.6,500,Free,0.0,Everyone,Game;Board,07-06-2025,4.0.81,0.0,0.006,Low,Good
Ultra Fit AI 2023,Libraries_And_Demo,4.7,1704,63.1,100000,Free,0.0,Everyone,Libraries And Demo,07-04-2024,12.17.76,0.0,0.01704,Medium,Excellent
Ultra Fit Hub,Music,4.3,22,90.05,500,Free,0.0,Everyone,Tools;Creativity,29-11-2023,Varies with device,0.0,0.044,Low,Good
Ultra Fit Online,Social,4.7,49,8.8,1000,Free,0.0,Everyone,Family,09-07-2025,11.17.50,0.0,0.049,Low,Excellent
Ultra Fit Premium,Social,3.4,246,12.5,5000,Free,0.0,Everyone,Artificial Intelligence,14-02-2025,6.3.82,0.0,0.0492,Low,Average
Ultra Fit Pro,Social,4.9,9,89.0,500,Free,0.0,Everyone,Social,09-01-2025,2.6.57,0.0,0.018,Low,Excellent
Ultra Health,Music,2.2,31971,90.05,1000000,Paid,2.99,Everyone,Tools,13-06-2024,Varies with device,2990000.0,0.031971,High,Poor
Ultra Health 2024,Music,3.9,195,85.4,10000,Free,0.0,Everyone,Tools,29-04-2025,6.13.84,0.0,0.0195,Low,Good
Ultra Health AI,Game,4.3,3,90.05,100,Free,0.0,Everyone,Game;Strategy,21-07-2025,Varies with device,0.0,0.03,Low,Good
Ultra Health App,Game,4.3,0,901.9,50,Free,0.0,Everyone,Game;Board,03-12-2025,11.18.76,0.0,0.0,Low,Good
Ultra Health Hub,Game,4.3,8,671.3,1000,Free,0.0,Everyone,Game;RPG,19-07-2025,13.3.31,0.0,0.008,Low,Good
Ultra Health Plus,Social,4.5,1920,111.1,100000,Free,0.0,Everyone,Social;Creativity,21-08-2025,12.0.34,0.0,0.0192,Medium,Good
Ultra Health Premium,Social,4.0,0,38.9,10,Free,0.0,Everyone,Family,05-08-2023,11.18.33,0.0,0.0,Low,Good
Ultra Health Pro,Music,3.9,98,91.8,10000,Free,0.0,Everyone,Tools,05-11-2023,6.0.13,0.0,0.0098,Low,Good
Ultra Instagram,Communication,4.8,129464,118.7,5000000,Free,0.0,Everyone,Communication,06-11-2025,10.11.54,0.0,0.0258928,Very High,Excellent
Ultra Instagram 2025,Game,4.5,366,839.2,10000,Free,0.0,Everyone,Game;Puzzle,30-05-2026,5.16.61,0.0,0.0366,Low,Good
Ultra Instagram Go,Social,4.4,4601,36.0,100000,Free,0.0,Everyone,Artificial Intelligence,23-04-2026,13.16.57,0.0,0.04601,Medium,Good
Ultra Instagram Hub,House_And_Home,4.0,0,72.4,50,Free,0.0,Teen,House And Home,26-01-2026,7.14.28,0.0,0.0,Low,Good
